Clause ,Title,Clause Date,Acceptance Status*,Acceptance Criteria or additional notes,Request to Sponsor,"Subcontract 
Flowdown",VT Review Date & initial,Notify PI,Prescription,Link to Prescription,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.6.2-31,Fair Labor Standards Act and Service Contract Act-Price Adjustment ,Apr-96,REMOVE,"Must be used in SIRs and contracts for fixed price service contracts which are not multiple year or contain options, and will include clause 3.6.2-28.","Since Virginia Tech is exempt from the requirements of 3.6.2-28, request removal of this clause.  ",,06/17/15 CDC,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.6.2-33,"Exemption from Application of Service Contract Act Provisions (for Contracts for Maintenance, Calibration, and/or Repair of Certain ADP, Scientific and Medical, and/or Office and Business Equipment-Contractor Certification) ",Apr-96,REMOVE,"Must be used in SIRs for maintenance, calibration and/or repair of ADP, scientific and medical, and office and business, equipment if the Contracting Officer determines the resultant contract may be exempt from the Service Contract Act based on the commercial nature of the services to be provided.",,,06/17/15 CDC,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.6.2-35,Prevention of Sexual Harassment,Aug-98,C,Must be used in SIRs and contracts that will be performed at an FAA work location.,,Yes,06/17/15 CDC,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.6.2-39,Trafficking in Persons,Jan-08,OK,Must be used in all SIRs and contracts.,,Yes,06/17/15 CDC,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.6.2-40,Nondisplacement of Qualified Workers ,Apr-09,REMOVE,"Must be used in all SIRS and contracts subject to Service Contract Act with a total estimated value of $100,000 and that succeed service contracts for performance of the same or similar work at the same location. ","Virginia Tech is exempt from the Requirements of Service Contract Labor Standards statute (formerly SCA) due to the ""learned professionals"" exemption at 29 CFR 541.",,06/17/15 CDC,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.6.2-41,Employment Eligibility Verification,Sep-09,C,"Must be used in all complex and noncommercial SIRs and contracts for services or construction valued over $100,000, except for those that are performed outside the United States or have a period of performance less than 120 days.",,Yes.  See Paragraph (e ),06/17/15 CDC,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.6.3-3,Hazardous Material Identification and Material Safety Data ,Apr-09,C,Must be used in SIRs and contracts expected to require the delivery of hazardous materials.,,Yes,06/17/15 CDC,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.6.3-4,Recovered Material Certification ,Apr-09,C,Must be used in SIRs (in accordance with 42 U.S.C. 6901) using specifications requiring the use of recovered material content.,,Not required in clause or prescription,06/17/15 CDC,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.6.3-7,Waste Reduction Program ,Jul-08,C,Must be used in all SIRs and contracts for contractor operation of Government-owned or leased facilities. ,"Not really applicable to Virginia Tech.  Suggest removal.  If Government insists on keeping it in, it is self-deleing. ",,06/17/15 CDC,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.6.3-16,Drug Free Workplace ,Mar-09,OK,Must be used in all SIRs and contracts.,,Not required in clause or prescription,06/17/15 CDC,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.6.3-20,IEEE 1680 Standards for Environmental Assessment of Electronic Products ,Oct-14,C,"Must be used in all SIRs and contracts for:
(i) Electronic products where EPEAT registered products exist, such as personal computer products (e.g., notebook computers, desktop computers, computer monitors, slates/tablets, thin clients, workstations), imaging equipment (e.g., copiers, digital duplicators, fax machines, mailing machines, multifunction devices (MFD), printers, scanners), and televisions;
(ii) Services that require furnishing of electronic products for use by FAA, where EPEAT registered products exist; or
(iii) Contractor operation of FAA-owned facilities.",This would typically not apply to Virginia Tech.  ,Not required in clause or prescription,06/17/15 CDC,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.6.3-20,"Alternate I, IEEE 1680 Standards for Environmental Assessment of Electronic Products ",Oct-14,C,Must be used when there are sufficient EPEAT Silver registered electronic products available to meet FAA needs.,This would typically not apply to Virginia Tech.  ,Not required in clause or prescription,06/17/15 CDC,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.6.4-10,Restrictions on Certain Foreign Purchases,Jan-10,C,Shall be used in all SIR's and contracts.,,"Yes, required in clause.  Flows down verbatim.",06/17/15 CDC,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.7-1,Privacy Act Notification,Oct-96,,"Shall be used in SIR's and contracts (in accordance with 5 U.S.C. 552) when the design, development or operation of a system of records on individuals is required to accomplish an agency function. ",This would not be something that Virginia Tech typically executes.,Not required in clause or prescription,06/17/15 CDC,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.7-2,Privacy Act,May-97,,"Shall be used in SIR's and contracts (in accordance with 5 U.S.C. 552) when the design, development or operation of a system of records on individuals is required to accomplish an agency function.",This would not be something that Virginia Tech typically executes.,Not required in clause or prescription,06/17/15 CDC,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.8.2-9,Site Visit ,Apr-96,C,In SIRs for services to be performed on Government installations,This is a solicitation provision and should not be included in an award. ,No,06/17/15 CDC,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.8.2-10,"Protection of Government Buildings, Equipment, and Vegetation",Apr-96,C,"May be used in SIRs and contracts for services to be performed on Government installations, except for construction.  ",The terms reference that we could be required to repair or replace.  Reprocurement. Suggest removal.  ,No,06/17/15 CDC,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.8.2-11,Continuity of Services ,Oct-08,C,If contract services are vital to the government and must be continued without interruption and transitions between contractors will be difficult,"Not applicable.  Applies just to ""vital"" services to the Government.  ",Not required in clause or prescription,06/17/15 CDC,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.8.2-19,Prohibition on Advertising,Oct-96,C,May be used in SIRs and contracts for training services.,,Not required in clause or prescription,06/17/15 CDC,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.8.2-22,Substitution or Addition Of Personnel ,Oct-06,REMOVE,Must be used in SIRs and contracts for support services with time and materials or labor hour provisions and that specify minimum qualifications for labor categories. CO to insert data.,Will not execute T&M or LH contracts.  ,No,06/17/15 CDC,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.8.4-5,Government Supply Sources,Apr-96,C,"Required when contractor is authorized to acquire supplies or services from a Gov't supply source
NOTE: ""Title to all purchases from the government supply source shall vest in Gov't unless specified in otherwise in contract.""",Document Virginia Tech's ownership of property procured under this contract.  ,"Not required in clause or prescription, but probably should be included if sponsor will be purchasing from government supply source",06/17/15 CDC,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.9-1-1,Contract Disputes,Oct-11,OK,Must be used in SIRs and contracts,,No,06/17/15 CDC,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.10.1-7,Bankruptcy,Apr-96,OK,Must be used in SIRs and contracts,,No,06/17/15 CDC,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.10.1-9,Stop-Work Order,Oct-96,C,"Must be used in SIRs and contracts for supplies, services, or research and development.",,Not required in clause or prescription,06/17/15 CDC,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.10.1-9,"Alternate I, Stop-Work Order",Oct-96,C,Must be used in SIRs and contracts which are cost reimbursement.,,Not required in clause or prescription,06/17/15 CDC,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.10.1-10,Stop-Work Order - Facilities ,Jun-99,C,Must be used in SIRs and contracts when a facilities acquisition contract or a consolidated facilities contract is contemplated.,Really not applicable to Virginia Tech.  Suggest removal.  ,Not required in clause or prescription,06/18/15 CDC,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.10.1-12 ,Changes - Fixed-Price,Apr-96,C,Must be used in all SIRs and contracts when fixed-price contracts for supplies are contemplated.,Base clause is for Supplies.  Request for the inclusion of this clause with its Alternate V.  Alternate V is for R&D contracts.  ,Not required in clause or prescription,06/18/15 CDC,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.10.1-12 ,"Alternate I, Changes - Fixed-Price",Apr-96,C,Must be used in SIRs and contracts for services (other than architect-engineer or other professional services) and no supplies will be furnished.,Prefer Alternate V.  ,Not required in clause or prescription,06/18/15 CDC,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.10.1-12 ,"Alternate II, Changes - Fixed-Price",Apr-96,C,"Must be used in SIRs and contracts for services (other than architect-engineer, transportation, or research and development) and supplies will be furnished.",Prefer Alternate V.  ,Not required in clause or prescription,06/18/15 CDC,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.10.1-12 ,"Alternate III, Changes - Fixed-Price",Apr-96,C,Must be used in SIRs and contracts for architect-engineer or other professional services.,Not applicable. Prefer Alternate V.  ,Not required in clause or prescription,06/18/15 CDC,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.10.1-12 ,"Alternate IV, Changes - Fixed-Price",Apr-96,C,Must be used in SIRs and contracts for transportation services.,Not applicable. Prefer Alternate V.  ,Not required in clause or prescription,06/18/15 CDC,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.10.1-12 ,"Alternate V, Changes - Fixed-Price",Apr-96,Preferred Changes Clause,Must be used in SIRs and contracts for research and development.,This is the preferred clause. ,Not required in clause or prescription,06/18/15 CDC,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.10.1-17,Change Order Accounting ,Apr-96,C,"May be used in SIRs and contracts for supply and research and development contracts of significant technical complexity, if numerous changes are anticipated.",,Not required in clause or prescription,06/18/15 CDC,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.10.1-18, Notification of Changes,Apr-96,C,May be used in SIRs and contracts for negotiated R&D or for supply contracts involving major systems/subsystems. The Contracting Officer must insert appropriate information in the clause.,"Should be included by full text (fillable blanks).  Virginia Tech will not be executing supply contracts for major systems/subsystems.  Suggest requesting removal.  If the Contracting Officer will not remove, it would be self-deleting.",Not required in clause or prescription,06/18/15 CDC,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.10.1-22,Contracting Officer's Representative,Apr-12,OK,May be used in SIRs and contracts.,,Not required in clause or prescription,06/18/15 CDC,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.10.1-24,Notice of Delay ,Mar-09,C,May be included in SIRs and contracts when receiving contractor's notice regarding delay is in the best interest of the Government.,"Such notice and reasons shall be delivered promptly after the condition creating the anticipated delay becomes known to the contractor, but in no event less than forty-five (45) days before the completion date specified in this contract.",Not required in clause or prescription,06/18/15 CDC,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.10.1-25,Novation and Change-Of-Name Agreements,Oct-07,OK,Must be used in all SIRs and contracts.,,Not required in clause or prescription,06/18/15 CDC,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.10.1-26,Contractor Performance Assessment Reporting System ,Apr-13,C,Must be used in all SIRs and contracts that meet the dollar value thresholds as specified in Procurement Guidance T3.10.1A16 Contractor Performance Documentation and Maintenance. May be used in any SIR or contract at the discretion of the Contracting Officer.,,Not required in clause or prescription,06/18/15 CDC,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.10.1-27,Changes - Increases to Contract Ceiling,Apr-13,C,May be used in SIRs and contracts expected to be significantly modified if approved for use by the Chief of the Contracting Office.,Fillable clause.  The Contracting Officer needs to fill in the total for the potential increase in ceiling in paragraph (a),Not required in clause or prescription,06/18/15 CDC,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.10.2-1 ,Subcontracts (Fixed-Price Contracts),Apr-96,C,Must be used in SIRs and contracts when a fixed-price contract is contemplated. See Clause 3.6.2-10.,"This clause does not apply to firm-fixed-price contracts and fixed-price contracts with economic price adjustment. However, it does apply to subcontracts resulting from unpriced modifications to such contracts.",Not required in clause or prescription,06/18/15 CDC,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.10.2-5,Competition in Subcontracting,Jan-98,C,Must be used in SIRs and contracts if the contract will be other than fixed price awarded with price competition/prices set by law or regulation.,,Not required in clause or prescription,06/18/15 CDC,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.10.2-6,Subcontracts for Commercial Items and Commercial Components,Apr-96,C,Must be used in SIRs and contracts for supplies or services other than commercial items.,,Not required in clause or prescription,06/18/15 CDC,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.10.3-1,Definitions,Apr-12,C,Must be used in all SIRs and contracts when any of the clauses 3.10.3-2 through 3.10.3-7 are used.,,Not required in clause or prescription,06/18/15 CDC,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.10.3-2, Government Property - Basic Clause ,Oct-14,C,Must be used in all SIRs and contracts that include Government property. See Clause 3.10.3-1.,,Yes,06/18/15 CDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.10.3-2,"Alternate I, Government Property",Apr-04,C,Must be used in all SIRs and contracts that are fixed price and include property. See Clause 3.10.3-1.,,Yes,06/18/15 CDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.10.4-1,Contractor Inspection Requirements,Apr-96,C,"Must be used in SIRs and contracts for non-complex, non-critical items, where Government inspection is deemed unnecessary.",,Not required in clause or prescription,06/18/15 CDC,Yes.  Must confirm conformance with contract requirements. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.10.4-4,Inspection of Services - Both Fixed-Price & Cost Reimbursement ,Apr-96,REMOVE,"Must be used in SIRs and contracts for services, or supplies that involve the furnishing of services, when a fixed-price or cost-reimbursement contract is contemplated.","Request removal of this clause and, instead, include 3.10.4-8.  ",Not required in clause or prescription,06/18/15 CDC,Yes.  Must confirm conformance with contract requirements. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.10.4-6,Inspection of Research and Development - Fixed-Price,Apr-96,REMOVE,"Must be used in SIRs and contracts for fixed-price R&D where the primary objective of the contract is end items other than designs, drawings, or reports. See 3.10.4-8.","Request for the use of See 3.10.4-8 instead of this clause.  If the Contract Officer insists on its use, Virginia Tech is able to accept this clause.  Paragraph (f)(1) requires for replacement rather than reprocurement, so we can accept.  Must notify the PI to the potential of replacement costs.  ",Not required in clause or prescription,06/18/15 CDC,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.10.4-7,Inspection of Research and Development - Cost Reimbursement,Nov-97,REMOVE,"Must be used in SIRs and contracts for R&D when: (a) the primary objective is the delivery of end items other than designs, drawings, or reports; and (b) a cost reimbursement contract is contemplated; unless use of the clause is impractical and the clause 3.10.4-8 is considered to be more appropriate. ","The prescription allows for the use of 3.10.4-8 if it is more appropriate.  Reference this in the prescription, stating the Virginia Tech's primary mission is to execute R&D. We prefer the use of the -8 clause.  ",Not required in clause or prescription,06/18/15 CDC,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.10.4-8,Inspection of Research and Development (Short Form),Apr-96,C - Preferred Inspection Clause,"This is Virginia Tech's preferred Inspection clause. 

Must be used in SIRs and contracts in lieu of clauses 3.10.4-6 or 3.10.4-7, when those clauses may not be appropriate.",,Yes.  Please see second sentence of clause.  ,06/18/15 CDC,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.10.4-15,Certificate of Conformance,Apr-96,C,May be used in SIRs and contracts for supplies or services when it is contemplated that a certificate of conformance may be used instead of source inspection.,,Not required in clause or prescription,06/18/15 CDC,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.10.4-16,Responsibility for Supplies ,Apr-96,C,"Must be used in SIRs and contracts for: (a) supplies, (b) services involving the furnishing of supplies, or (c) research and development, when a fixed-price contract is contemplated.",,Not required in clause or prescription,06/18/15 CDC,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.10.4-19, Government Industry Data Exchange Program (GIDEP),Jan-02,C,"Must be used in SIRs and contracts: (a) over $50M, or (b) for construction contracts for NAS application over $2M, or (c) for office equipment and/or supplies for NAS applications over $1M.  Suggest removal.  If it is not removed, it would be self deleting.  ","This really is not not applicable to Virginia Tech.  GIDEP provides the following information on supplies (and Virginia Tech is not providing supplies):

(1) A means for reporting Suspected Unapproved Parts (SUPS)
(2) Source for Diminishing Manufacturing Sources and Material Shortages (DMSMS) information.
(3) Source for Parts Obsolescence Resolutions.
(4) Source for Non-Conforming Products.
(5) Source for Failure Experience Data.
(6) Source for Safe Alerts.
(7) Source for Urgent Data Request (UDR) A service and process for finding information not available in the GIDEP data base.",Not required in clause or prescription,06/18/15 CDC,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.10.4-20,Software Measures Proposal Requirement,Aug-97,C,Must be used in SIRs that require development of software code exceeding 20K lines. The Contracting Officer must insert appropriate information.,Solicitation Provision.  Should not be included in an award.  Should be pulled in by full text.  ,N/A,06/18/15 CDC,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.10.4-21,Requirements for Software Measures ,Apr-12,C,Must be used in SIRs and contracts that require development of software code exceeding 20K lines. The Contracting Officer must insert appropriate information.,"The PI would be required to follow a Software Measurements Plan.  The Contractor shall provide a draft software measurements plan for collecting and reporting software measurement data. The plan shall include the following:

(A) a measurement definition;
(B) the measurement approach ;
(C) how data will be collected;
(D) measurement methodologies;
(E) how the data will be utilized in the Contractor's internal management of the program;
(F) issues to be addressed;
(G) the measures to be utilized;
(H) an estimation methodology;
(I) the method used to measure actual data;
(J) the data reporting format and associated mechanism
(K) a description of any tools utilized;
(L) points of contact and responsibilities;
(M) organizational communications and interfaces.",Not required in clause or prescription,06/18/15 CDC,Yes.  The PI needs to understand the requirements he/she is bound to follow. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.10.4-25,Alternate Quality System Plan,Apr-09,C,Must be included in SIRs for procurements in support of the Aviation Capital Investment Plan whenever ANSI/ISO/ASQ-2008 standards are referenced.,"Not applicable.  Request removal.  Also, this is a solicitation provision that should not be included in a contract.  ",No,06/18/15 CDC,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.10.4-26 , Technical Data Quality Requirement for NAS Procurements,Jan-04,C,"May be used in SIRs and contracts when the inclusion of a higher-level contract quality requirement is appropriate to technical data designed, developed or applied in NAS software. The specific standard(s) to be used Must be coordinated with the FAA Chief of Information Office (CIO). ",Request removal.   This applies to NAS software.  ,No,06/18/15 CDC,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.10.5-1, Product Improvement/ Technology Enhancement,Apr-96,C,May be used in SIRs and contracts when product improvement/enhancements are contemplated.,,No,06/18/15 CDC,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.10.6-1,Termination for Convenience of the Government (Fixed Price),Oct-96,REMOVE,"Must be included in SIRs and contracts which are fixed price, except for educational or non profit institutions.  ",,No,06/18/15 CDC,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.10.6-2,Termination for Convenience of the Government (Educational and Other Nonprofit Institutions) ,Apr-96,C,Must be included in SIRs and contracts for fixed price or cost reimbursement research and development with educational or other nonprofit institutions on a no-fee or nonprofit basis. ,This is our preferred termination clause.  It applies to both CR and FFP awards.  ,"Yes, to educational institutions",06/18/15 CDC,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.10-6-3,Termination (Cost-Reimbursement) ,Oct-14,REMOVE,"Must be used in SIRs and contracts that are cost reimbursable, except contracts for architect and engineering services or research and development with an educational or other nonprofit organization on a no-fee basis. The clause and its alternates must not be modified without the prior approval of legal counsel.",Use 3.10.6-2 instead.  ,No,06/18/15 CDC,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.10.6-4,Default (Fixed-Price Supply and Service),Oct-96,REMOVE,Must be included in SIRs and contracts which are for fixed price supply or services. ,Use 3.10.6-2 instead.  This does not apply to educational instituions.  Request removal.    ,No,06/18/15 CDC,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.10.6-5,Default (Fixed-Price Research and Development),Oct-96,REMOVE,Must be included in SIRs and contracts for fixed price research and development except those with educational or nonprofit organizations on a no-profit basis. The clause must not be modified without the prior approval of legal counsel.,Use 3.10.6-2 instead.  The prescription exempts educational institutions.  ,No,06/18/15 CDC,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.11-34,F.O.B. Destination,Apr-99,REMOVE,Must be used in SIRs and contracts when the delivery term is f.o.b. destination.,"Would apply more to a supply contract.  Request removal. If they will not remove, suggest F.O.B. Origin instead.  ",No,06/18/15 CDC,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.11-48,F.O.B. Destination - Evidence of Shipment ,Apr-99,REMOVE,Must be used in SIRs and contracts when supplies will or may be purchased f.o.b. destination but inspection and acceptance will be at origin.,"Would apply more to a supply contract.  Request removal. If they will not remove, suggest F.O.B. Origin instead.  3.11-29",No,06/18/15 CDC,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.11-50,No Evaluation of Transportation Costs,Apr-99,C,Must be used in SIRs when exact destinations are not known and it is impractical to establish tentative or general delivery places for the purpose of evaluating transportation costs.,Solicitation Provision.  Should not be included in an award.   ,No,06/18/15 CDC,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.11-52,Freight Classification Description (,,,"Must be used in SIRs when the supplies being acquired are new to the supply system, nonstandard, or modifications of previously shipped items and different freight classifications may apply. ","Solicitation Provision.  Should not be included in an award.   Also, this is for supplies and it is not applicable. ",No,06/18/15 CDC,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
